name,mass,discovery,year,lat,lng
Grove Mountains 054620,2.14,found,2006,-72.99889,75.18722
Grove Mountains 053655,2.15,found,2006,-72.785,75.29694
Grove Mountains 050020,2.16,found,2006,-73.10667,75.17306
Grove Mountains 051581,2.16,found,2006,-72.998889,75.197222
Grove Mountains 051606,2.16,found,2006,-72.93417,75.32
Grove Mountains 053997,2.16,found,2006,-72.78444,75.28028
Grove Mountains 052362,2.16,found,2006,-72.78278,75.29889
Grove Mountains 053832,2.16,found,2006,-72.77944,75.27
Grove Mountains 050184,2.17,found,2006,-72.963889,75.218056
Grove Mountains 052111,2.17,found,2006,-72.78,75.327222
Grove Mountains 052444,2.18,found,2006,-72.979167,75.261667
Grove Mountains 050391,2.18,found,2006,-72.959722,75.221667
Grove Mountains 051733,2.18,found,2006,-72.77833,75.31833
Grove Mountains 053229,2.18,found,2006,-72.774722,75.34
Grove Mountains 054647,2.19,found,2006,-72.998889,75.187222
Grove Mountains 052744,2.19,found,2006,-72.945833,75.266667
Grove Mountains 053984,2.19,found,2006,-72.779444,75.285833
Grove Mountains 054650,2.2,found,2006,-72.99889,75.18722
Grove Mountains 052722,2.2,found,2006,-72.78482,75.2891
Grove Mountains 054350,2.2,found,2006,-72.77583,75.33167
Graves Nunataks 06226,2.2,found,2006,0,0
Grove Mountains 050173,2.21,found,2006,-72.98,75.24861
Grove Mountains 051590,2.21,found,2006,-72.93611,75.31639
Grove Mountains 053699,2.21,found,2006,-72.82528,75.3556
Grove Mountains 053023,2.21,found,2006,-72.78972,75.28028
Grove Mountains 052683,2.21,found,2006,-72.78306,75.30583
Grove Mountains 052136,2.21,found,2006,-72.775,75.33528
Grove Mountains 052211,2.21,found,2006,-72.7725,75.34667
Grove Mountains 053458,2.22,found,2006,-72.79056,75.27972
Grove Mountains 051738,2.22,found,2006,-72.77611,75.33361
Grove Mountains 050015,2.23,found,2006,-73.113889,75.165833
Grove Mountains 052215,2.23,found,2006,-72.7725,75.34667
Grove Mountains 053026,2.24,found,2006,-72.79,75.283333
Grove Mountains 051990,2.24,found,2006,-72.780833,75.305278
Grove Mountains 052051,2.24,found,2006,-72.77361,75.33556
Grove Mountains 050185,2.25,found,2006,-73.108056,75.204167
Grove Mountains 050125,2.25,found,2006,-73.085833,75.22
Grove Mountains 052725,2.25,found,2006,-72.784722,75.289167
Grove Mountains 051727,2.25,found,2006,-72.778333,75.333333
Grove Mountains 050702,2.26,found,2006,-72.983889,75.245556
Grove Mountains 052110,2.26,found,2006,-72.78,75.323611
Grove Mountains 052265,2.26,found,2006,-72.776111,75.334444
Grove Mountains 053149,2.29,found,2006,-72.77472,75.34
Grosvenor Mountains 06097,2.3,found,2006,0,0
Larkman Nunatak 06782,2.3,found,2006,0,0
Larkman Nunatak 06835,2.3,found,2006,0,0
Grove Mountains 052253,2.36,found,2006,-72.77611,75.32583
Grove Mountains 050073,2.41,found,2006,-73.08056,75.14889
Grove Mountains 050408,2.41,found,2006,-72.99361,75.27361
Grove Mountains 051959,2.41,found,2006,-72.78139,75.30194
Grove Mountains 053694,2.42,found,2006,-72.82556,75.35278
Grove Mountains 052360,2.42,found,2006,-72.78278,75.29889
